"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_true","blk_1_true"
"71",70,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.130224528740859,0.869775471259141,0.125913917253377,0.874086082746623,0.0221971035531512,0.0221971035531512,0.0262893602556027,0.0262893602556028,0.11,0.89,0.523351406446419,0.476648593553581,0.546428866850614,0.453571133149386,0.034662357229977,0.034662357229977,0.060704545459819,0.060704545459819,0.51,0.49
"72",71,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0921027542750704,0.90789724572493,0.0989169814762103,0.90108301852379,0.0152736507242618,0.0152736507242618,0.0213740617138473,0.0213740617138473,0.11,0.89,0.488198693873763,0.511801306126237,0.49072539303983,0.50927460696017,0.0338508421921574,0.0338508421921574,0.0550202471159873,0.0550202471159873,0.51,0.49
"73",72,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0885452736665593,0.911454726333441,0.10082809466318,0.89917190533682,0.0170468228362192,0.0170468228362193,0.0265931137799026,0.0265931137799027,0.11,0.89,0.566051547324046,0.433948452675954,0.57426426278675,0.42573573721325,0.0343971803900122,0.0343971803900122,0.0591869139536965,0.0591869139536965,0.51,0.49
"74",73,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.132422709429827,0.867577290570173,0.12848346742157,0.87151653257843,0.0243300720992577,0.0243300720992578,0.0307603394251956,0.0307603394251956,0.11,0.89,0.465493024671269,0.534506975328731,0.472492704758032,0.527507295241968,0.0338731933406468,0.0338731933406468,0.05477307457602,0.0547730745760199,0.51,0.49
"75",74,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0935393085586105,0.90646069144139,0.0922927872279323,0.907707212772068,0.0203481791072456,0.0203481791072456,0.030605327151467,0.030605327151467,0.11,0.89,0.517213550425654,0.482786449574346,0.529712119700187,0.470287880299813,0.0345669056779311,0.0345669056779311,0.0475267320500128,0.0475267320500128,0.51,0.49
"76",75,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.129641132402616,0.870358867597384,0.152418504207578,0.847581495792422,0.016873009191129,0.0168730091911291,0.0285952119197698,0.0285952119197698,0.11,0.89,0.546603064425589,0.453396935574411,0.566613309604755,0.433386690395245,0.0361511384648375,0.0361511384648375,0.0468947199554212,0.0468947199554212,0.51,0.49
"77",76,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.120364974651941,0.879635025348059,0.107912209849941,0.892087790150059,0.0193013511112371,0.0193013511112371,0.024910840900393,0.024910840900393,0.11,0.89,0.562939368015882,0.437060631984118,0.547968981845864,0.452031018154136,0.0334870590493767,0.0334870590493768,0.0640173409039944,0.0640173409039944,0.51,0.49
"78",77,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0962000075017606,0.903799992498239,0.0982106729025986,0.901789327097401,0.0135342716614506,0.0135342716614506,0.0214557716600646,0.0214557716600646,0.11,0.89,0.519382515992755,0.480617484007245,0.541328463701096,0.458671536298904,0.0354049506820269,0.0354049506820269,0.0657484536204321,0.0657484536204321,0.51,0.49
"79",78,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.130310181423143,0.869689818576857,0.126973095456472,0.873026904543528,0.0217318647900027,0.0217318647900027,0.0268390771903994,0.0268390771903994,0.11,0.89,0.50461608562048,0.49538391437952,0.510673997435011,0.489326002564989,0.0339359956381507,0.0339359956381507,0.0636232969702069,0.063623296970207,0.51,0.49
"80",79,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.117326803974338,0.882673196025662,0.122823508643063,0.877176491356938,0.0173032645069208,0.0173032645069208,0.0438265723471984,0.0438265723471984,0.11,0.89,0.584524100980212,0.415475899019788,0.588958916284345,0.411041083715655,0.0327373676438358,0.0327373676438358,0.0549689255823458,0.0549689255823458,0.51,0.49
"81",80,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.130942820958339,0.869057179041661,0.131798377485385,0.868201622514616,0.0187176127089592,0.0187176127089593,0.0324645165807292,0.0324645165807292,0.11,0.89,0.466553607756208,0.533446392243792,0.461213998693131,0.538786001306869,0.0330582195242309,0.0330582195242309,0.0621538954954947,0.0621538954954947,0.51,0.49
"82",81,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.123959856034016,0.876040143965985,0.11518879504857,0.88481120495143,0.0214822673179014,0.0214822673179014,0.0278279454811072,0.0278279454811072,0.11,0.89,0.436766772388351,0.563233227611649,0.452282333856819,0.547717666143181,0.0330593031123373,0.0330593031123374,0.0621275890930997,0.0621275890930997,0.51,0.49
"83",82,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.104702243148997,0.895297756851003,0.0999217745208884,0.900078225479112,0.0219492362958119,0.0219492362958119,0.0297723605623669,0.0297723605623669,0.11,0.89,0.457744845904248,0.542255154095752,0.471269372988312,0.528730627011688,0.0336386078231055,0.0336386078231055,0.055960711583787,0.055960711583787,0.51,0.49
"84",83,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.12898536593723,0.87101463406277,0.153219637671423,0.846780362328577,0.0169154112245988,0.0169154112245988,0.0298556348214713,0.0298556348214713,0.11,0.89,0.492446105001552,0.507553894998448,0.483593334957741,0.516406665042259,0.0334567223318613,0.0334567223318612,0.0446974975082472,0.0446974975082472,0.51,0.49
"85",84,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.115179406523246,0.884820593476754,0.122035795026523,0.877964204973477,0.0172854262154113,0.0172854262154113,0.02850305837754,0.02850305837754,0.11,0.89,0.44018753455307,0.559812465446931,0.430438280671476,0.569561719328524,0.0335124244116265,0.0335124244116265,0.0481889848417658,0.0481889848417659,0.51,0.49
"86",85,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0824405608905945,0.917559439109406,0.0974778793899539,0.902522120610046,0.0117487989866937,0.0117487989866937,0.017207596708994,0.017207596708994,0.11,0.89,0.470557783275565,0.529442216724435,0.459082589176469,0.540917410823531,0.0338205365080168,0.0338205365080169,0.049913952633134,0.049913952633134,0.51,0.49
"87",86,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.132542062969775,0.867457937030225,0.120318413297558,0.879681586702442,0.0254053910512085,0.0254053910512085,0.0375990274384112,0.0375990274384112,0.11,0.89,0.523595506781217,0.476404493218783,0.520128912978244,0.479871087021756,0.0336124444575313,0.0336124444575313,0.0486551667631424,0.0486551667631424,0.51,0.49
"88",87,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.11002140098594,0.88997859901406,0.104093536278495,0.895906463721505,0.0166335039082973,0.0166335039082973,0.0183232875218714,0.0183232875218714,0.11,0.89,0.502246321927487,0.497753678072513,0.503455604525135,0.496544395474865,0.0355394392590593,0.0355394392590593,0.0735244503961513,0.0735244503961513,0.51,0.49
"89",88,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0809611189179637,0.919038881082036,0.0749402389056274,0.925059761094373,0.0190639281909244,0.0190639281909244,0.0179097597061084,0.0179097597061084,0.11,0.89,0.524897358926944,0.475102641073056,0.537220231280678,0.462779768719322,0.0365907329531241,0.0365907329531241,0.0608755792966691,0.0608755792966691,0.51,0.49
"90",89,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.098843176953179,0.901156823046821,0.105932223190263,0.894067776809737,0.0181520732523811,0.0181520732523811,0.0312320650949458,0.0312320650949458,0.11,0.89,0.50398232484755,0.49601767515245,0.493764271821674,0.506235728178326,0.0337201790684859,0.0337201790684859,0.0486338777338383,0.0486338777338383,0.51,0.49
"91",90,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.121282525231858,0.878717474768142,0.126123856712989,0.873876143287011,0.0177564044119575,0.0177564044119574,0.0283131898528642,0.0283131898528643,0.11,0.89,0.483255308557614,0.516744691442386,0.49463089874913,0.50536910125087,0.0338846348995675,0.0338846348995675,0.0581033233675397,0.0581033233675397,0.51,0.49
"92",91,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.118473047493138,0.881526952506862,0.115373750948606,0.884626249051394,0.0184602788236535,0.0184602788236535,0.0315107752973727,0.0315107752973727,0.11,0.89,0.533490359909279,0.466509640090721,0.522319647562463,0.477680352437537,0.0333689462716576,0.0333689462716576,0.0491973527640642,0.0491973527640642,0.51,0.49
"93",92,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0855509687847852,0.914449031215215,0.0891547802583693,0.910845219741631,0.0125753536670265,0.0125753536670265,0.0176254823962511,0.017625482396251,0.11,0.89,0.509905240674377,0.490094759325623,0.52670315962471,0.47329684037529,0.0337859126604315,0.0337859126604315,0.0611570896355911,0.0611570896355911,0.51,0.49
"94",93,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.133344583159213,0.866655416840787,0.132264613939192,0.867735386060808,0.0189579679764398,0.0189579679764398,0.0206666916242855,0.0206666916242855,0.11,0.89,0.465934468357326,0.534065531642674,0.467183442348726,0.532816557651274,0.0334925395919868,0.0334925395919868,0.0584531800839401,0.0584531800839401,0.51,0.49
"95",94,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.135021742941956,0.864978257058044,0.137029661557944,0.862970338442056,0.0215509621464907,0.0215509621464907,0.0367528868373848,0.0367528868373848,0.11,0.89,0.599949487507176,0.400050512492824,0.588796628000284,0.411203371999716,0.0327261153482675,0.0327261153482675,0.0479222721487034,0.0479222721487034,0.51,0.49
"96",95,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.140561822639488,0.859438177360512,0.159037743615949,0.840962256384051,0.0194133301798756,0.0194133301798757,0.0397589817722994,0.0397589817722995,0.11,0.89,0.534539587010482,0.465460412989518,0.539101961953286,0.460898038046714,0.0338370159307914,0.0338370159307914,0.0520733549835795,0.0520733549835795,0.51,0.49
"97",96,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0609571686670641,0.939042831332936,0.0656525765837541,0.934347423416246,0.0110869423089763,0.0110869423089763,0.0139122111926503,0.0139122111926503,0.11,0.89,0.53896172060652,0.46103827939348,0.518986980642932,0.481013019357068,0.0333826010805062,0.0333826010805062,0.0487947305622705,0.0487947305622705,0.51,0.49
"98",97,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0974588958425581,0.902541104157442,0.0980599357248175,0.901940064275182,0.0164385216659488,0.0164385216659487,0.0157184897088865,0.0157184897088865,0.11,0.89,0.529783974160849,0.470216025839151,0.526858947758756,0.473141052241244,0.0341705436100238,0.0341705436100238,0.067380991956344,0.067380991956344,0.51,0.49
"99",98,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.092105036934986,0.907894963065014,0.0901859883897189,0.909814011610281,0.0165123639079684,0.0165123639079684,0.0214109539139509,0.0214109539139509,0.11,0.89,0.478668490724363,0.521331509275637,0.468965334441385,0.531034665558615,0.03369128147361,0.03369128147361,0.0543435374654072,0.0543435374654072,0.51,0.49
"100",99,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0902347637952549,0.909765236204745,0.0962466015336049,0.903753398466395,0.0137103069510999,0.0137103069510999,0.0270446214769455,0.0270446214769455,0.11,0.89,0.466580558465215,0.533419441534785,0.47090262616502,0.52909737383498,0.0335983903229283,0.0335983903229283,0.0481222099428934,0.0481222099428934,0.51,0.49
"101",100,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.103884002489035,0.896115997510965,0.103542875917205,0.896457124082795,0.0174808582715439,0.0174808582715439,0.0258595590595705,0.0258595590595705,0.11,0.89,0.434944772557943,0.565055227442057,0.438229657211696,0.561770342788304,0.0333445251406432,0.0333445251406432,0.0573146380956679,0.0573146380956679,0.51,0.49
"102",101,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.104688326063739,0.895311673936261,0.108458243402497,0.891541756597503,0.0158098513580003,0.0158098513580003,0.0193260837389898,0.0193260837389898,0.11,0.89,0.543624874131079,0.456375125868921,0.533922683756836,0.466077316243164,0.0336608072117406,0.0336608072117406,0.0479442713967943,0.0479442713967943,0.51,0.49
"103",102,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.109802409610897,0.890197590389103,0.116946683884946,0.883053316115054,0.0165786666485478,0.0165786666485478,0.0217446483231059,0.0217446483231059,0.11,0.89,0.431368330875561,0.568631669124439,0.431499542570654,0.568500457429346,0.0336046230903899,0.0336046230903899,0.059583849797723,0.059583849797723,0.51,0.49
"104",103,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0761601287574959,0.923839871242504,0.0792622521258432,0.920737747874157,0.0135210045022074,0.0135210045022074,0.0169433881957895,0.0169433881957894,0.11,0.89,0.496263321660506,0.503736678339494,0.486654382138973,0.513345617861027,0.0335899477878774,0.0335899477878773,0.0457766892151621,0.0457766892151621,0.51,0.49
"105",104,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.184589040102498,0.815410959897502,0.178140462576601,0.821859537423399,0.0274704238236526,0.0274704238236526,0.0712058940356453,0.0712058940356453,0.11,0.89,0.525666018978576,0.474333981021423,0.542737024601161,0.457262975398839,0.0354816984532325,0.0354816984532325,0.0661027539362679,0.0661027539362679,0.51,0.49
"106",105,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.131537128302016,0.868462871697984,0.126348479358619,0.873651520641381,0.0213289357298893,0.0213289357298893,0.0245606728702522,0.0245606728702521,0.11,0.89,0.487045115376055,0.512954884623945,0.492185250824002,0.507814749175998,0.0347464579187272,0.0347464579187272,0.0567571082915965,0.0567571082915965,0.51,0.49
"107",106,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0692336268585127,0.930766373141487,0.0646936328051161,0.935306367194884,0.0123357365182098,0.0123357365182099,0.018456195744219,0.018456195744219,0.11,0.89,0.480556627275701,0.519443372724299,0.464119469328391,0.535880530671609,0.0335060606573258,0.0335060606573257,0.0667306893092551,0.0667306893092551,0.51,0.49
"108",107,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0737437358136247,0.926256264186375,0.0861255627291751,0.913874437270825,0.012151350710238,0.0121513507102379,0.0217478254660214,0.0217478254660214,0.11,0.89,0.513647654626309,0.486352345373691,0.519432246532787,0.480567753467213,0.0343680269275818,0.0343680269275817,0.0535124717085756,0.0535124717085755,0.51,0.49
"109",108,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.107519494223814,0.892480505776187,0.123876700995635,0.876123299004365,0.0221515282826364,0.0221515282826364,0.0593284606458418,0.0593284606458418,0.11,0.89,0.539284455142348,0.460715544857652,0.496412575243203,0.503587424756797,0.0484064611857891,0.0484064611857891,0.0727826279848177,0.0727826279848177,0.51,0.49
"110",109,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.089191246589734,0.910808753410266,0.0974441956913948,0.902555804308605,0.0154631225733435,0.0154631225733436,0.0175516392397481,0.0175516392397481,0.11,0.89,0.487572154104489,0.512427845895511,0.483978966316777,0.516021033683223,0.0340607863456274,0.0340607863456274,0.064983067442189,0.0649830674421891,0.51,0.49
"111",110,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.118268275526479,0.881731724473521,0.122345739622421,0.877654260377579,0.0176116422736028,0.0176116422736028,0.0274341070312517,0.0274341070312517,0.11,0.89,0.507246570793142,0.492753429206858,0.511423833670355,0.488576166329645,0.0350160281352554,0.0350160281352554,0.0486728945143231,0.0486728945143231,0.51,0.49
"112",111,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0833449822213182,0.916655017778682,0.0818734198463215,0.918126580153679,0.0155542238528098,0.0155542238528098,0.0272327462129686,0.0272327462129686,0.11,0.89,0.506956005240542,0.493043994759458,0.525616815151381,0.474383184848619,0.037476885183795,0.0374768851837949,0.0679952853505682,0.0679952853505683,0.51,0.49
"113",112,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0759295586738317,0.924070441326168,0.0748811427551534,0.925118857244847,0.0143330381682619,0.014333038168262,0.0222879094106484,0.0222879094106485,0.11,0.89,0.530485720351076,0.469514279648924,0.516046542217425,0.483953457782575,0.033714578131817,0.033714578131817,0.0486813804665084,0.0486813804665085,0.51,0.49
"114",113,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0809285710087912,0.919071428991209,0.082917131412934,0.917082868587066,0.0169476436113201,0.0169476436113202,0.0224712659524968,0.0224712659524967,0.11,0.89,0.517281964709784,0.482718035290216,0.521769317263273,0.478230682736727,0.0339942720154525,0.0339942720154525,0.0634472982249069,0.0634472982249069,0.51,0.49
"115",114,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0780203920180629,0.921979607981937,0.0810374186279063,0.918962581372094,0.0145297232699238,0.0145297232699239,0.0222279733194871,0.0222279733194871,0.11,0.89,0.544804354009238,0.455195645990762,0.554871529374645,0.445128470625355,0.0340113693063772,0.0340113693063772,0.0575272580091882,0.0575272580091882,0.51,0.49
"116",115,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.114492224659804,0.885507775340196,0.119160314160314,0.880839685839686,0.0190800178804668,0.0190800178804668,0.0284680453050837,0.0284680453050837,0.11,0.89,0.462056769971843,0.537943230028157,0.456873411873412,0.543126588126588,0.0339770441035798,0.0339770441035798,0.049638671295938,0.049638671295938,0.51,0.49
"117",116,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.114783298472176,0.885216701527824,0.120322067519056,0.879677932480944,0.0205723238850101,0.0205723238850101,0.0375896227893533,0.0375896227893533,0.11,0.89,0.537443149131166,0.462556850868834,0.527974962559306,0.472025037440694,0.0338498827589704,0.0338498827589704,0.0494920831059614,0.0494920831059614,0.51,0.49
"118",117,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.117115968523662,0.882884031476338,0.11734509820156,0.88265490179844,0.0168252771652725,0.0168252771652726,0.0179280887255278,0.0179280887255278,0.11,0.89,0.538142798534635,0.461857201465365,0.548881962966687,0.451118037033313,0.0337644072728465,0.0337644072728465,0.0498068290840157,0.0498068290840157,0.51,0.49
"119",118,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.121418274439728,0.878581725560272,0.142183463631929,0.857816536368071,0.017737262862684,0.017737262862684,0.0363983617926534,0.0363983617926534,0.11,0.89,0.457961655783418,0.542038344216582,0.457796227044154,0.542203772955846,0.0332939436764109,0.0332939436764109,0.0556379365931741,0.0556379365931741,0.51,0.49
"120",119,"simulationRuns/sim_1//data/epi_3000-0.25-0.5_1",0.0886473453344575,0.911352654665542,0.0807155524496399,0.91928444755036,0.0171083408016893,0.0171083408016892,0.0186805170977452,0.0186805170977452,0.11,0.89,0.542627411275149,0.457372588724851,0.533091783986939,0.466908216013061,0.0335140979177398,0.0335140979177397,0.0584577275626632,0.0584577275626632,0.51,0.49
