"","sampleNo","pop","testatus_i_rdsIest","testatus_s_rdsIest","testatus_i_rdsIIest","testatus_s_rdsIIest","testatus_i_rdsIse","testatus_s_rdsIse","testatus_i_rdsIIse","testatus_s_rdsIIse","testatus_i_rdsI95low","testatus_s_rdsI95low","testatus_i_rdsII95low","testatus_s_rdsII95low","testatus_i_rdsI95high","testatus_s_rdsI95high","testatus_i_rdsII95high","testatus_s_rdsII95high","testatus_i_true","testatus_s_true","blk_0_rdsIest","blk_1_rdsIest","blk_0_rdsIIest","blk_1_rdsIIest","blk_0_rdsIse","blk_1_rdsIse","blk_0_rdsIIse","blk_1_rdsIIse","blk_0_rdsI95low","blk_1_rdsI95low","blk_0_rdsII95low","blk_1_rdsII95low","blk_0_rdsI95high","blk_1_rdsI95high","blk_0_rdsII95high","blk_1_rdsII95high","blk_0_true","blk_1_true"
"743",142,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0212228756844453,0.978777124315555,0.0203188908849171,0.979681109115083,0.0168856231864635,0.0168856231864635,0.0235856336080004,0.0235856336080005,-0.011872945761023,0.945681302870086,-0.0259089509867637,0.933453267243402,0.0543186971299137,1.01187294576102,0.066546732756598,1.02590895098676,0.08,0.92,0.813866330979535,0.186133669020465,0.812830063568425,0.187169936431575,0.0347362343857995,0.0347362343857995,0.0523458664029342,0.0523458664029342,0.745783311583368,0.118050649624298,0.710232165418674,0.0845720382818241,0.881949350375702,0.254216688416632,0.915427961718176,0.289767834581326,0.504,0.496
"744",143,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.08569541497245,0.91430458502755,0.0874527434181748,0.912547256581825,0.048339836854938,0.048339836854938,0.0655387743307706,0.0655387743307706,-0.00905066526322848,0.819558504791871,-0.0410032542701356,0.784091258893515,0.180441495208129,1.00905066526323,0.215908741106485,1.04100325427014,0.08,0.92,0.55676263326584,0.44323736673416,0.435984691611822,0.564015308388178,0.0702450634592745,0.0702450634592745,0.0873373257039732,0.0873373257039732,0.419082308885662,0.305557042353982,0.264803533232034,0.392834150008391,0.694442957646018,0.580917691114338,0.607165849991609,0.735196466767966,0.504,0.496
"745",144,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0526893218439204,0.94731067815608,0.0630919188872748,0.936908081112725,0.018116703492173,0.0181167034921731,0.0358130416578207,0.0358130416578207,0.0171805829992613,0.91180193931142,-0.00710164276205373,0.866714519463397,0.0881980606885796,0.982819417000739,0.133285480536603,1.00710164276205,0.08,0.92,0.519780688244733,0.480219311755267,0.473161075690547,0.526838924309453,0.0773947521985861,0.0773947521985861,0.117380218343408,0.117380218343408,0.368086973935504,0.328525597446038,0.243095847737468,0.296773696356373,0.671474402553962,0.631913026064496,0.703226303643627,0.756904152262532,0.504,0.496
"746",145,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0909468092651251,0.909053190734875,0.0879844913898248,0.912015508610175,0.0333610789755886,0.0333610789755885,0.0291245067072325,0.0291245067072325,0.0255590944729715,0.843665475942721,0.0309004582436491,0.854931475464,0.156334524057279,0.974440905527028,0.145068524536001,0.969099541756351,0.08,0.92,0.358750115847765,0.641249884152235,0.32251383264032,0.67748616735968,0.0751780800677646,0.0751780800677647,0.0992067927260805,0.0992067927260805,0.211401078914946,0.493900847219417,0.128068518897202,0.483040853616562,0.506099152780583,0.788598921085054,0.516959146383438,0.871931481102798,0.504,0.496
"747",146,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.125688306150214,0.874311693849786,0.121838026231312,0.878161973768688,0.0455389576224878,0.0455389576224878,0.0696590526384381,0.0696590526384381,0.0364319492101381,0.78505533690971,-0.0146937169400262,0.741630230597349,0.21494466309029,0.963568050789862,0.258369769402651,1.01469371694003,0.08,0.92,0.652407011756425,0.347592988243576,0.652242502063652,0.347757497936348,0.0525292120708092,0.0525292120708092,0.0749869810263884,0.0749869810263884,0.549449756097638,0.244635732584789,0.505268019251931,0.200783015124627,0.755364267415211,0.450550243902362,0.799216984875374,0.494731980748069,0.504,0.496
"748",147,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0409071041938577,0.959092895806142,0.0306776883061355,0.969322311693865,0.038236881544735,0.0382368815447349,0.0334626055741779,0.0334626055741779,-0.0340371836338229,0.884148607978462,-0.0349090186192532,0.903735604768476,0.115851392021538,1.03403718363382,0.0962643952315243,1.03490901861925,0.08,0.92,0.654161306181114,0.345838693818886,0.661423074182285,0.338576925817715,0.0548580742964994,0.0548580742964994,0.114359430432879,0.114359430432879,0.546639480559975,0.238316868197747,0.437278590533842,0.114432442169273,0.761683131802253,0.453360519440025,0.885567557830727,0.562721409466158,0.504,0.496
"749",148,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0629928445571709,0.937007155442829,0.0597384627517332,0.940261537248267,0.0415744090218984,0.0415744090218984,0.0328102034745429,0.0328102034745429,-0.0184929971257499,0.855521313759908,-0.00456953605837096,0.875953538438163,0.144478686240092,1.01849299712575,0.124046461561837,1.00456953605837,0.08,0.92,0.409441793944316,0.590558206055684,0.389384369421363,0.610615630578637,0.0605379741451988,0.0605379741451988,0.0707915042507651,0.0707915042507651,0.290787364619727,0.471903776731094,0.250633021089864,0.471864282247137,0.528096223268906,0.709212635380273,0.528135717752863,0.749366978910136,0.504,0.496
"750",149,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0836776090351523,0.916322390964848,0.0793002251831137,0.920699774816886,0.0403161815167384,0.0403161815167384,0.0282456231267889,0.0282456231267889,0.00465789326234502,0.83730267519204,0.0239388038546074,0.86533835348838,0.16269732480796,0.995342106737655,0.13466164651162,0.976061196145393,0.08,0.92,0.568721819697194,0.431278180302806,0.539559876758989,0.460440123241011,0.0579048294483713,0.0579048294483713,0.121092871016741,0.121092871016741,0.455228353978386,0.317784714583998,0.302217849566178,0.223098096048199,0.682215285416002,0.544771646021614,0.776901903951801,0.697782150433823,0.504,0.496
"751",150,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0486855962195929,0.951314403780407,0.0435114612433066,0.956488538756693,0.0183388564357673,0.0183388564357673,0.0232758722374587,0.0232758722374587,0.012741437605489,0.915370245166303,-0.00210924834211253,0.910867829171274,0.0846297548336967,0.987258562394511,0.0891321708287257,1.00210924834211,0.08,0.92,0.436102248554809,0.563897751445191,0.504764253631884,0.495235746368116,0.0598166694297515,0.0598166694297514,0.113148376252117,0.113148376252117,0.318861576472497,0.446657079362878,0.282993436177735,0.273464928913967,0.553342920637122,0.681138423527504,0.726535071086033,0.717006563822265,0.504,0.496
"752",151,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0713211565723948,0.928678843427605,0.0763548282136875,0.923645171786313,0.0258258549173507,0.0258258549173508,0.025404634700886,0.025404634700886,0.0207024809343874,0.878060167789598,0.0265617441999509,0.873852087772576,0.121939832210402,0.979297519065613,0.126147912227424,0.973438255800049,0.08,0.92,0.54219511409783,0.45780488590217,0.499639332239566,0.500360667760434,0.0647993100280247,0.0647993100280247,0.113866919730208,0.113866919730208,0.415188466442902,0.330798238247241,0.276460169568359,0.277181505089227,0.669201761752759,0.584811533557098,0.722818494910773,0.723539830431641,0.504,0.496
"753",152,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0642086222170946,0.935791377782905,0.0604642313546423,0.939535768645358,0.0307761946972958,0.0307761946972958,0.0351024102801095,0.0351024102801095,0.0038872806103948,0.875470036176206,-0.00833649279437227,0.870735044496343,0.124529963823794,0.996112719389605,0.129264955503657,1.00833649279437,0.08,0.92,0.526276921168043,0.473723078831957,0.555612633181126,0.444387366818874,0.0612561460934605,0.0612561460934605,0.071780677566468,0.071780677566468,0.406214874824861,0.353661032488774,0.414922505150849,0.303697238788596,0.646338967511226,0.593785125175139,0.696302761211404,0.585077494849151,0.504,0.496
"754",153,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0532113664610473,0.946788633538953,0.0595943440805496,0.94040565591945,0.021311157060644,0.0213111570606441,0.0290644767180586,0.0290644767180586,0.011441498622185,0.90501876570009,0.00262796971315482,0.883439281552056,0.0949812342999097,0.988558501377815,0.116560718447944,0.997372030286845,0.08,0.92,0.452103687057638,0.547896312942362,0.487604958016793,0.512395041983207,0.0584432645555702,0.0584432645555702,0.133965616892462,0.133965616892462,0.33755488852872,0.433347514413444,0.225032348907568,0.249822432873982,0.566652485586556,0.66244511147128,0.750177567126018,0.774967651092432,0.504,0.496
"755",154,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0889084684630951,0.911091531536905,0.0700376250344131,0.929962374965587,0.0404496665146156,0.0404496665146156,0.0413615608883848,0.0413615608883847,0.00962712209444855,0.831810185168258,-0.011031034306821,0.848893715624353,0.168189814831742,0.990372877905551,0.151106284375647,1.01103103430682,0.08,0.92,0.614509766593461,0.385490233406539,0.637294668257319,0.362705331742681,0.0558155128928479,0.0558155128928478,0.0793924584851561,0.0793924584851561,0.505111361323479,0.276091828136557,0.481685449626413,0.207096113111776,0.723908171863443,0.494888638676521,0.792903886888224,0.518314550373587,0.504,0.496
"756",155,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0548922019635476,0.945107798036452,0.0710796569098811,0.928920343090119,0.0212948225747091,0.0212948225747091,0.0442998116226752,0.0442998116226753,0.0131543497171177,0.903369945790022,-0.0157479738705623,0.842092712309675,0.0966300542099775,0.986845650282882,0.157907287690325,1.01574797387056,0.08,0.92,0.536013827783703,0.463986172216297,0.594388245701758,0.405611754298242,0.059579107002953,0.059579107002953,0.104295025083002,0.104295025083002,0.419238778057915,0.347211122490509,0.389969996539074,0.201193505135559,0.652788877509491,0.580761221942085,0.798806494864441,0.610030003460925,0.504,0.496
"757",156,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.052944122958491,0.947055877041509,0.0598099899237081,0.940190010076292,0.0183700432078313,0.0183700432078313,0.038176590648383,0.038176590648383,0.0169388382711416,0.91105059235416,-0.0150161277471225,0.865363892405461,0.0889494076458404,0.983061161728858,0.134636107594539,1.01501612774712,0.08,0.92,0.594956213822604,0.405043786177396,0.487512595364906,0.512487404635094,0.0675706632749856,0.0675706632749857,0.115704528343732,0.115704528343732,0.462517713803632,0.272605286158424,0.260731719811192,0.28570652908138,0.727394713841576,0.537482286196368,0.71429347091862,0.739268280188808,0.504,0.496
"758",157,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0873621693910537,0.912637830608946,0.103405346711381,0.896594653288619,0.0276707831482413,0.0276707831482413,0.0447499467834227,0.0447499467834227,0.0331274344205009,0.858403095638393,0.0156954510158721,0.808884757593111,0.141596904361607,0.966872565579499,0.191115242406889,0.984304548984128,0.08,0.92,0.561965442685807,0.438034557314193,0.496313116283971,0.503686883716029,0.0782858159061362,0.0782858159061362,0.152994255888739,0.152994255888739,0.40852524350978,0.284594358138166,0.196444374742043,0.2038181421741,0.715405641861834,0.59147475649022,0.7961818578259,0.803555625257957,0.504,0.496
"759",158,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0616151984156092,0.938384801584391,0.0864100549882168,0.913589945011783,0.0169540681714252,0.0169540681714252,0.0351855976883453,0.0351855976883454,0.0283852247996157,0.905154827968397,0.01744628351906,0.844626173542626,0.0948451720316027,0.971614775200384,0.155373826457374,0.98255371648094,0.08,0.92,0.534839629558315,0.465160370441685,0.581269093130837,0.418730906869163,0.0607769876930074,0.0607769876930074,0.0948752055782498,0.0948752055782498,0.41571673368002,0.346037474563391,0.395313690197467,0.232775503935793,0.653962525436609,0.58428326631998,0.767224496064207,0.604686309802533,0.504,0.496
"760",159,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0307159879754489,0.969284012024551,0.0293909561657033,0.970609043834297,0.016426079195743,0.0164260791957429,0.0179220982032367,0.0179220982032366,-0.0014791272482073,0.937088896800895,-0.00573635631264061,0.935481731355953,0.0629111031991051,1.00147912724821,0.0645182686440472,1.00573635631264,0.08,0.92,0.524248403327884,0.475751596672116,0.555532348868015,0.444467651131985,0.0591642945670554,0.0591642945670554,0.110393610499631,0.110393610499631,0.408286385976456,0.359789579320687,0.339160872288739,0.228096174552708,0.640210420679313,0.591713614023544,0.771903825447292,0.660839127711261,0.504,0.496
"761",160,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.105191888796121,0.894808111203879,0.135770678287444,0.864229321712556,0.0282714561767443,0.0282714561767443,0.0809287480609314,0.0809287480609314,0.0497798346897023,0.83939605709746,-0.022849667911981,0.70560897551313,0.16060394290254,0.950220165310298,0.29439102448687,1.02284966791198,0.08,0.92,0.44431769503133,0.555682304968671,0.395596932567418,0.604403067432582,0.0848292945390745,0.0848292945390745,0.109200735266654,0.109200735266654,0.278052277734744,0.389416887672085,0.181563491444777,0.39036962630994,0.610583112327916,0.721947722265256,0.60963037369006,0.818436508555224,0.504,0.496
"762",161,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0225218267086003,0.9774781732914,0.0342031922979478,0.965796807702052,0.00628449525507713,0.00628449525507714,0.0123983182819933,0.0123983182819933,0.0102042160086491,0.965160562591448,0.009902488465241,0.941496103869345,0.0348394374085514,0.989795783991351,0.0585038961306546,0.990097511534759,0.08,0.92,0.638866222750612,0.361133777249388,0.666600311267147,0.333399688732853,0.0600210923386977,0.0600210923386977,0.081027320770407,0.081027320770407,0.521224881766765,0.243492436265541,0.507786762557149,0.174586140022855,0.75650756373446,0.478775118233235,0.825413859977145,0.492213237442851,0.504,0.496
"763",162,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0979226760136256,0.902077323986375,0.0870869316965242,0.912913068303476,0.0257521080922056,0.0257521080922056,0.0429743723454606,0.0429743723454606,0.0474485441529026,0.851603192125651,0.00285716189942141,0.828683298506373,0.148396807874349,0.952551455847098,0.171316701493627,0.997142838100579,0.08,0.92,0.462738463620107,0.537261536379893,0.444051102705017,0.555948897294982,0.0606274432639362,0.0606274432639362,0.077987757099138,0.077987757099138,0.343908674822792,0.418431747582578,0.291195098790707,0.403092893380672,0.581568252417422,0.656091325177208,0.596907106619328,0.708804901209293,0.504,0.496
"764",163,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.122434901586306,0.877565098413694,0.144349298955491,0.855650701044509,0.0386601116069955,0.0386601116069955,0.0544641888134968,0.0544641888134968,0.046661082836595,0.801791279663983,0.037599488881037,0.748900890970056,0.198208720336017,0.953338917163405,0.251099109029944,0.962400511118963,0.08,0.92,0.488741123525505,0.511258876474495,0.467958972428719,0.532041027571281,0.0663557485896476,0.0663557485896476,0.117395946221811,0.117395946221811,0.358683856289795,0.381201609238786,0.23786291783397,0.301944972976532,0.618798390761214,0.641316143710205,0.698055027023468,0.76213708216603,0.504,0.496
"765",164,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0348737183775709,0.965126281622429,0.0339605261604023,0.966039473839598,0.015030760656716,0.015030760656716,0.0142592705529245,0.0142592705529245,0.00541342749040756,0.935665990735266,0.00601235587667026,0.938091303555866,0.0643340092647342,0.994586572509592,0.0619086964441344,0.99398764412333,0.08,0.92,0.615949655586858,0.384050344413142,0.652526288618922,0.347473711381078,0.0588225789318605,0.0588225789318605,0.0831704991156913,0.0831704991156913,0.500657400880411,0.268758089706695,0.489512110352167,0.184459533114323,0.731241910293305,0.499342599119589,0.815540466885677,0.510487889647833,0.504,0.496
"766",165,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.165484476895228,0.834515523104772,0.125425703981274,0.874574296018726,0.0883255145994042,0.0883255145994042,0.0428915377697429,0.0428915377697429,-0.00763353171960457,0.66139751448994,0.0413582899525779,0.79050688199003,0.33860248551006,1.0076335317196,0.20949311800997,0.958641710047422,0.08,0.92,0.678867865056838,0.321132134943162,0.62311342394926,0.376886576050739,0.0572968238522223,0.0572968238522223,0.0948967789139145,0.0948967789139145,0.566566090306483,0.208830360192806,0.437115737277988,0.190888889379467,0.791169639807194,0.433433909693517,0.809111110620533,0.562884262722012,0.504,0.496
"767",166,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.140722394848661,0.859277605151339,0.13531436671054,0.86468563328946,0.0454836418010407,0.0454836418010407,0.0538422032364,0.0538422032364,0.0515744569186209,0.7701296672213,0.0297836483671956,0.759154914946116,0.2298703327787,0.948425543081379,0.240845085053884,0.970216351632804,0.08,0.92,0.474303199715821,0.525696800284179,0.452025539131315,0.547974460868685,0.0801335065626753,0.0801335065626753,0.113989571342045,0.113989571342045,0.317241526852978,0.368635127421335,0.228605979300907,0.324554901038277,0.631364872578665,0.682758473147022,0.675445098961723,0.771394020699093,0.504,0.496
"768",167,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0517199164023092,0.948280083597691,0.0507758049404721,0.949224195059528,0.0211960679970608,0.0211960679970608,0.0220038235932539,0.0220038235932539,0.0101756231280701,0.906735790323452,0.00764831069769451,0.90609670081675,0.0932642096765483,0.98982437687193,0.0939032991832497,0.992351689302306,0.08,0.92,0.6160277204335,0.3839722795665,0.540906286419415,0.459093713580585,0.0562352813876746,0.0562352813876746,0.0781487226155814,0.0781487226155814,0.505806568913658,0.273751128046658,0.387734790092875,0.305922217254046,0.726248871953342,0.494193431086342,0.694077782745954,0.612265209907125,0.504,0.496
"769",168,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.101690044461387,0.898309955538613,0.10879799516692,0.89120200483308,0.0308649305529266,0.0308649305529266,0.0382079264834774,0.0382079264834774,0.0411947805776506,0.837814691654877,0.0339104592593046,0.816314468925464,0.162185308345123,0.958805219422349,0.183685531074536,0.966089540740695,0.08,0.92,0.570845039117743,0.429154960882257,0.503105701244071,0.496894298755929,0.0595406969425851,0.0595406969425851,0.0930076917445204,0.0930076917445204,0.454145273110276,0.31245519487479,0.32081062542481,0.314599222936669,0.68754480512521,0.545854726889724,0.685400777063331,0.679189374575189,0.504,0.496
"770",169,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0955186070949638,0.904481392905036,0.0982165605095541,0.901783439490446,0.0305733854269355,0.0305733854269354,0.0297253985335707,0.0297253985335707,0.0355947716581703,0.844557557468243,0.0399547793837556,0.843521658364647,0.155442442531757,0.96440522834183,0.156478341635353,0.960045220616244,0.08,0.92,0.693430012516137,0.306569987483862,0.743275705186533,0.256724294813467,0.0622118497314695,0.0622118497314695,0.0523932852101573,0.0523932852101573,0.571494787042457,0.184634762010182,0.640584866174625,0.154033455801558,0.815365237989818,0.428505212957543,0.845966544198442,0.359415133825375,0.504,0.496
"771",170,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0339391738225949,0.966060826177405,0.0446766231301474,0.955323376869853,0.00849840148470623,0.00849840148470623,0.0146766237957972,0.0146766237957971,0.0172823069125707,0.949403959267381,0.015910440490385,0.92655719423009,0.0505960407326191,0.982717693087429,0.0734428057699098,0.984089559509615,0.08,0.92,0.409824519253499,0.590175480746501,0.356720049923496,0.643279950076504,0.0633805415842928,0.0633805415842928,0.0789133224602832,0.0789133224602832,0.285598657748285,0.465949619241287,0.202049937901341,0.488609838054349,0.534050380758713,0.714401342251715,0.511390161945651,0.797950062098659,0.504,0.496
"772",171,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0608198731342783,0.939180126865722,0.0656608545270844,0.934339145472916,0.0196763272768569,0.0196763272768569,0.0321323785814779,0.0321323785814779,0.0222542716716388,0.900614525403082,0.00268139250738778,0.871359683453219,0.0993854745969177,0.977745728328361,0.128640316546781,0.997318607492612,0.08,0.92,0.530363789765149,0.469636210234851,0.527640721754923,0.472359278245077,0.0580997592504107,0.0580997592504107,0.104174834152229,0.104174834152229,0.416488261634344,0.355760682104046,0.323458046816554,0.268176603306708,0.644239317895954,0.583511738365656,0.731823396693292,0.676541953183446,0.504,0.496
"773",172,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0601368042240419,0.939863195775958,0.100318990829014,0.899681009170986,0.0134803873532143,0.0134803873532143,0.0562651251038192,0.0562651251038192,0.0337152450117419,0.913441636563658,-0.00996065437447191,0.789401363967501,0.0865583634363419,0.966284754988258,0.210598636032499,1.00996065437447,0.08,0.92,0.383846862029491,0.616153137970509,0.395784246202922,0.604215753797078,0.0551290218920519,0.0551290218920519,0.0920117917166354,0.0920117917166353,0.27579397912107,0.508100255062087,0.215441134438316,0.423872642032473,0.491899744937913,0.72420602087893,0.576127357967527,0.784558865561684,0.504,0.496
"774",173,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0519505085782514,0.948049491421749,0.0498114548577521,0.950188545142248,0.0151884115079914,0.0151884115079915,0.0171222781245582,0.0171222781245582,0.0221812220225881,0.918280204866085,0.0162517897336181,0.916628880018114,0.0817197951339146,0.977818777977412,0.0833711199818861,0.983748210266382,0.08,0.92,0.634658861388352,0.365341138611648,0.499101695919133,0.500898304080867,0.0712333241421935,0.0712333241421935,0.0875197722957751,0.087519772295775,0.495041546069653,0.225723823292948,0.327562942219414,0.329359550381148,0.774276176707052,0.504958453930347,0.670640449618852,0.672437057780586,0.504,0.496
"775",174,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0529169008008888,0.947083099199111,0.051205289132865,0.948794710867135,0.0233894549015982,0.0233894549015982,0.0228771561346555,0.0228771561346555,0.00707356919375626,0.901239767591979,0.00636606310894026,0.90395548484321,0.0987602324080213,0.992926430806244,0.0960445151567897,0.99363393689106,0.08,0.92,0.507810199560141,0.492189800439859,0.549936805622204,0.450063194377796,0.0607998704149281,0.0607998704149281,0.124488750892292,0.124488750892292,0.388642453546882,0.3730220544266,0.305938853873313,0.206065242628904,0.6269779455734,0.611357546453118,0.793934757371096,0.694061146126687,0.504,0.496
"776",175,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0699022966692071,0.930097703330793,0.0719526039673781,0.928047396032622,0.0280710430591209,0.0280710430591209,0.0435069077680636,0.0435069077680636,0.0148830522733302,0.875078458934916,-0.0133209352580265,0.842773856807217,0.124921541065084,0.98511694772667,0.157226143192783,1.01332093525803,0.08,0.92,0.615698331008119,0.384301668991881,0.544784001467291,0.455215998532709,0.061190158445995,0.061190158445995,0.0730323955548101,0.0730323955548101,0.495765620453969,0.264368958437731,0.401640506179863,0.312072503245281,0.73563104156227,0.504234379546031,0.687927496754719,0.598359493820137,0.504,0.496
"777",176,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0452051631860635,0.954794836813937,0.0408204574590109,0.959179542540989,0.0190391722317642,0.0190391722317642,0.0192086701388214,0.0192086701388214,0.00788838561180571,0.917478059239679,0.00317146398692087,0.921530549068899,0.0825219407603214,0.992111614388194,0.0784694509311009,0.996828536013079,0.08,0.92,0.414014155073451,0.585985844926549,0.393493985491826,0.606506014508174,0.0692513825992819,0.0692513825992819,0.0746018584087331,0.0746018584087331,0.278281445178859,0.450253135031956,0.24727434301071,0.460286372027057,0.549746864968044,0.721718554821141,0.539713627972943,0.75272565698929,0.504,0.496
"778",177,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.103859595500768,0.896140404499232,0.0591986462679962,0.940801353732004,0.084101145761699,0.084101145761699,0.0132366117252079,0.0132366117252079,-0.0609786501921616,0.731302158806302,0.0332548872865887,0.914857594750596,0.268697841193698,1.06097865019216,0.0851424052494037,0.966745112713411,0.08,0.92,0.475872673355402,0.524127326644598,0.512141029575585,0.487858970424415,0.0598779371346468,0.0598779371346468,0.0940752330960843,0.0940752330960843,0.358511916571494,0.40676656986069,0.32775357270726,0.303471513556089,0.59323343013931,0.641488083428506,0.696528486443911,0.67224642729274,0.504,0.496
"779",178,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0851014599000006,0.914898540099999,0.0973226894146806,0.90267731058532,0.0302731920454057,0.0302731920454058,0.0996223242995612,0.0996223242995612,0.0257660034910054,0.855563083691004,-0.0979370662124593,0.70741755495818,0.144436916308996,0.974233996508995,0.29258244504182,1.09793706621246,0.08,0.92,0.387520754120442,0.612479245879558,0.398413659055176,0.601586340944824,0.0556254699301548,0.0556254699301548,0.0923129483790549,0.0923129483790548,0.278494833057338,0.503453324816455,0.217480280232229,0.420652962121876,0.496546675183545,0.721505166942662,0.579347037878124,0.782519719767771,0.504,0.496
"780",179,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.112731537116713,0.887268462883287,0.122504496380276,0.877495503619724,0.0271327373908116,0.0271327373908116,0.0257555543167511,0.0257555543167511,0.0595513718307228,0.834088297597296,0.0720236099194435,0.827014617158892,0.165911702402704,0.940448628169277,0.172985382841108,0.927976390080557,0.08,0.92,0.47027012397502,0.52972987602498,0.529298604890574,0.470701395109426,0.0617681280127796,0.0617681280127796,0.0795705219659348,0.0795705219659348,0.349204593069972,0.408664345119932,0.373340381837342,0.314743172056194,0.591335654880068,0.650795406930028,0.685256827943806,0.626659618162658,0.504,0.496
"781",180,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.118616705511796,0.881383294488204,0.113221242715062,0.886778757284938,0.0329285370272834,0.0329285370272835,0.0418869109063933,0.0418869109063933,0.0540767729383208,0.816843361914728,0.0311228973385307,0.804680411908407,0.183156638085272,0.945923227061679,0.195319588091592,0.968877102661469,0.08,0.92,0.355578974292077,0.644421025707923,0.395194570598154,0.604805429401846,0.0551470860677433,0.0551470860677433,0.136058888034469,0.136058888034469,0.2474906855993,0.536332737015146,0.128519150050595,0.338130008854287,0.463667262984854,0.7525093144007,0.661869991145713,0.871480849949405,0.504,0.496
"782",181,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0599802853879155,0.940019714612084,0.0523097462851736,0.947690253714826,0.0212474138639119,0.0212474138639119,0.0270929194194736,0.0270929194194736,0.0183353542146482,0.898374783438817,-0.000792375776994723,0.894588131652658,0.101625216561183,0.981664645785352,0.105411868347342,1.00079237577699,0.08,0.92,0.506591560917955,0.493408439082045,0.497183196719319,0.502816803280681,0.0611139598495951,0.0611139598495951,0.131194849081925,0.131194849081925,0.386808199612749,0.373625077776838,0.240041292518746,0.245674899080107,0.626374922223162,0.613191800387251,0.754325100919893,0.759958707481254,0.504,0.496
"783",182,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0686942657448767,0.931305734255123,0.0733958627956632,0.926604137204337,0.0217233031927869,0.0217233031927869,0.0294248775298182,0.0294248775298182,0.0261165914870143,0.888728059997261,0.0157231028372194,0.868931377245893,0.111271940002739,0.973883408512986,0.131068622754107,0.98427689716278,0.08,0.92,0.414991169819803,0.585008830180197,0.403181585004021,0.596818414995979,0.0618942586362927,0.0618942586362927,0.100685910583429,0.100685910583429,0.293678422892669,0.463696083253064,0.205837200260501,0.399474030252459,0.536303916746936,0.706321577107331,0.600525969747541,0.794162799739499,0.504,0.496
"784",183,"simulationRuns/sim_6//data/epi_2000-0.5-0.75_1",0.0282300262643526,0.971769973735647,0.0357257977866122,0.964274202213388,0.0143881160350777,0.0143881160350777,0.0211932256554802,0.0211932256554802,2.93188356002769e-05,0.943569266306895,-0.00581292449812901,0.922735479928647,0.056430733693105,0.9999706811644,0.0772645200713535,1.00581292449813,0.08,0.92,0.505736792479042,0.494263207520958,0.503957594642026,0.496042405357974,0.058697224995108,0.058697224995108,0.140140867651856,0.140140867651856,0.390690231488631,0.379216646530546,0.229281494044388,0.221366304760336,0.620783353469454,0.609309768511369,0.778633695239664,0.770718505955612,0.504,0.496
