,sim_i,t,source,target
30976,1,19,2064,2804
30977,1,19,2070,2571
30978,1,19,2097,2172
30979,1,19,2098,2906
30980,1,19,2103,2966
30981,1,19,2104,2757
30982,1,19,2111,2191
30983,1,19,2117,2529
30984,1,19,2118,2797
30985,1,19,2133,2968
30986,1,19,2144,2288
30987,1,19,2145,2304
30988,1,19,2182,2185
30989,1,19,2199,2838
30990,1,19,2238,2757
30991,1,19,2238,2874
30992,1,19,2246,2834
30993,1,19,2252,2873
30994,1,19,2281,2529
30995,1,19,2301,2898
30996,1,19,2301,2978
30997,1,19,2320,2518
30998,1,19,2324,2367
30999,1,19,2369,2371
31000,1,19,2398,2665
31001,1,19,2398,2746
31002,1,19,2432,2552
31003,1,19,2453,2940
31004,1,19,2468,2864
31005,1,19,2486,2598
31006,1,19,2490,2562
31007,1,19,2491,2991
31008,1,19,2536,2747
31009,1,19,2581,2788
31010,1,19,2598,2786
31011,1,19,2651,2962
31012,1,19,2716,2924
31013,1,19,2829,2874
31014,1,19,2,1149
31015,1,19,2,2685
31016,1,19,3,1183
31017,1,19,6,35
31018,1,19,9,2690
31019,1,19,20,2697
31020,1,19,24,1408
31021,1,19,24,1749
31022,1,19,25,787
31023,1,19,37,2092
31024,1,19,39,2765
31025,1,19,47,2396
31026,1,19,60,2959
31027,1,19,61,149
31028,1,19,74,1671
31029,1,19,87,1010
31030,1,19,91,159
31031,1,19,123,383
31032,1,19,132,1545
31033,1,19,145,1373
31034,1,19,147,1532
31035,1,19,152,1661
31036,1,19,156,2457
31037,1,19,165,2896
31038,1,19,179,1376
31039,1,19,183,694
31040,1,19,186,2521
31041,1,19,192,2327
31042,1,19,194,1063
31043,1,19,195,2506
31044,1,19,201,2816
31045,1,19,205,241
31046,1,19,211,2901
31047,1,19,213,2457
31048,1,19,215,659
31049,1,19,227,2696
31050,1,19,232,593
31051,1,19,234,2037
31052,1,19,236,1473
31053,1,19,239,1891
31054,1,19,240,521
31055,1,19,253,312
31056,1,19,256,301
31057,1,19,263,2875
31058,1,19,265,1720
31059,1,19,266,751
31060,1,19,266,2494
31061,1,19,274,437
31062,1,19,278,1257
31063,1,19,279,2384
31064,1,19,280,436
31065,1,19,282,954
31066,1,19,284,1506
31067,1,19,296,401
31068,1,19,298,1619
31069,1,19,302,1897
31070,1,19,305,2876
31071,1,19,314,352
31072,1,19,318,2036
31073,1,19,327,738
31074,1,19,330,1192
31075,1,19,330,2071
31076,1,19,338,1056
31077,1,19,347,691
31078,1,19,352,1129
31079,1,19,352,1543
31080,1,19,357,1075
31081,1,19,366,560
31082,1,19,368,539
31083,1,19,368,2730
31084,1,19,377,2314
31085,1,19,382,2106
31086,1,19,406,2553
31087,1,19,406,2768
31088,1,19,408,2893
31089,1,19,416,1674
31090,1,19,431,683
31091,1,19,437,1245
31092,1,19,440,993
31093,1,19,449,1834
31094,1,19,451,1998
31095,1,19,453,585
31096,1,19,454,2860
31097,1,19,456,587
31098,1,19,458,1876
31099,1,19,463,2824
31100,1,19,467,1782
31101,1,19,470,1656
31102,1,19,478,1550
31103,1,19,486,2924
31104,1,19,491,1627
31105,1,19,491,1946
31106,1,19,497,515
31107,1,19,501,776
31108,1,19,502,2587
31109,1,19,510,1807
31110,1,19,515,947
31111,1,19,517,2295
31112,1,19,525,2776
31113,1,19,535,1887
31114,1,19,537,2258
31115,1,19,546,2704
31116,1,19,550,1076
31117,1,19,560,1756
31118,1,19,561,2226
31119,1,19,562,727
31120,1,19,565,2776
31121,1,19,580,2204
31122,1,19,582,683
31123,1,19,594,1309
31124,1,19,600,2366
31125,1,19,609,882
31126,1,19,620,1346
31127,1,19,625,824
31128,1,19,635,783
31129,1,19,636,777
31130,1,19,640,1402
31131,1,19,652,2628
31132,1,19,663,1670
31133,1,19,666,2526
31134,1,19,668,2114
31135,1,19,671,2198
31136,1,19,675,1494
31137,1,19,691,789
31138,1,19,717,1146
31139,1,19,718,1953
31140,1,19,720,1504
31141,1,19,724,924
31142,1,19,724,1389
31143,1,19,734,2968
31144,1,19,741,1449
31145,1,19,742,1579
31146,1,19,749,2730
31147,1,19,765,1494
31148,1,19,770,2095
31149,1,19,770,2248
31150,1,19,774,1751
31151,1,19,782,1017
31152,1,19,786,993
31153,1,19,809,1055
31154,1,19,818,2238
31155,1,19,818,2240
31156,1,19,820,1447
31157,1,19,823,2268
31158,1,19,824,1802
31159,1,19,824,1890
31160,1,19,829,941
31161,1,19,829,1743
31162,1,19,844,2357
31163,1,19,845,1874
31164,1,19,857,2567
31165,1,19,872,1665
31166,1,19,893,2860
31167,1,19,894,2614
31168,1,19,896,2684
31169,1,19,912,2497
31170,1,19,914,2130
31171,1,19,926,1018
31172,1,19,928,1263
31173,1,19,940,2957
31174,1,19,941,2997
31175,1,19,943,2638
31176,1,19,950,2560
31177,1,19,951,2606
31178,1,19,954,2088
31179,1,19,963,2740
31180,1,19,966,2331
31181,1,19,996,2678
31182,1,19,1005,1271
31183,1,19,1005,2061
31184,1,19,1017,2336
31185,1,19,1018,2995
31186,1,19,1020,1796
31187,1,19,1029,1251
31188,1,19,1030,2300
31189,1,19,1038,1393
31190,1,19,1038,1780
31191,1,19,1044,2364
31192,1,19,1051,2783
31193,1,19,1070,2626
31194,1,19,1074,2135
31195,1,19,1075,1692
31196,1,19,1093,2369
31197,1,19,1097,2903
31198,1,19,1102,1803
31199,1,19,1129,1566
31200,1,19,1137,1890
31201,1,19,1139,2220
31202,1,19,1144,1374
31203,1,19,1147,2214
31204,1,19,1179,1874
31205,1,19,1189,1532
31206,1,19,1191,2615
31207,1,19,1195,1473
31208,1,19,1229,1321
31209,1,19,1232,1773
31210,1,19,1237,2849
31211,1,19,1240,1691
31212,1,19,1241,2751
31213,1,19,1243,1258
31214,1,19,1255,2644
31215,1,19,1255,2806
31216,1,19,1282,1608
31217,1,19,1291,1510
31218,1,19,1292,2355
31219,1,19,1298,2706
31220,1,19,1317,2579
31221,1,19,1334,1761
31222,1,19,1343,2561
31223,1,19,1361,1674
31224,1,19,1371,1948
31225,1,19,1381,1858
31226,1,19,1394,2410
31227,1,19,1394,2906
31228,1,19,1403,2672
31229,1,19,1405,1546
31230,1,19,1410,2844
31231,1,19,1420,2755
31232,1,19,1429,2310
31233,1,19,1433,1994
31234,1,19,1451,1717
31235,1,19,1475,2236
31236,1,19,1476,1741
31237,1,19,1477,2520
31238,1,19,1485,2550
31239,1,19,1496,2955
31240,1,19,1506,2562
31241,1,19,1520,1603
31242,1,19,1525,1891
31243,1,19,1534,1745
31244,1,19,1555,2033
31245,1,19,1574,2102
31246,1,19,1581,2115
31247,1,19,1583,2878
31248,1,19,1585,2678
31249,1,19,1585,2790
31250,1,19,1587,2296
31251,1,19,1590,1684
31252,1,19,1601,2547
31253,1,19,1601,2573
31254,1,19,1610,1902
31255,1,19,1623,1816
31256,1,19,1633,2961
31257,1,19,1638,2694
31258,1,19,1639,2368
31259,1,19,1641,2180
31260,1,19,1642,2041
31261,1,19,1648,2119
31262,1,19,1659,2035
31263,1,19,1671,2545
31264,1,19,1674,2001
31265,1,19,1706,2774
31266,1,19,1714,2787
31267,1,19,1724,1934
31268,1,19,1725,2146
31269,1,19,1726,2717
31270,1,19,1730,2122
31271,1,19,1766,2234
31272,1,19,1794,2109
31273,1,19,1809,2457
31274,1,19,1829,2239
31275,1,19,1841,2629
31276,1,19,1844,2403
31277,1,19,1861,2435
31278,1,19,1865,2026
31279,1,19,1878,2730
31280,1,19,1934,1990
31281,1,19,1936,2838
31282,1,19,1941,2451
31283,1,19,1946,2149
31284,1,19,1949,2111
31285,1,19,1958,2103
31286,1,19,1963,2247
31287,1,19,1971,2250
31288,1,19,1988,2821
31289,1,19,1997,2442
31290,1,19,2037,2267
31291,1,19,2047,2802
31292,1,19,2054,2606
31293,1,19,2066,2823
31294,1,19,2108,2857
31295,1,19,2110,2951
31296,1,19,2112,2472
31297,1,19,2125,2297
31298,1,19,2135,2562
31299,1,19,2136,2266
31300,1,19,2199,2515
31301,1,19,2225,2771
31302,1,19,2243,2376
31303,1,19,2302,2573
31304,1,19,2331,2778
31305,1,19,2380,2596
31306,1,19,2441,2921
31307,1,19,2478,2670
31308,1,19,2523,2664
31309,1,19,2658,2699
31310,1,19,2690,2941
31311,1,19,2707,2856
31312,1,19,2739,2793
31313,1,19,2782,2877
31314,1,19,1,2765
31315,1,19,2,2037
31316,1,19,8,2017
31317,1,19,9,792
31318,1,19,11,26
31319,1,19,13,2749
31320,1,19,14,2633
31321,1,19,14,2926
31322,1,19,19,1999
31323,1,19,22,2223
31324,1,19,24,1401
31325,1,19,25,313
31326,1,19,29,2885
31327,1,19,31,1135
31328,1,19,33,1756
31329,1,19,36,2257
31330,1,19,39,2844
31331,1,19,40,297
31332,1,19,48,72
31333,1,19,74,1256
31334,1,19,76,495
31335,1,19,76,1097
31336,1,19,81,670
31337,1,19,81,2820
31338,1,19,96,1095
31339,1,19,100,348
31340,1,19,106,2167
31341,1,19,123,239
31342,1,19,125,910
31343,1,19,127,1083
31344,1,19,128,1359
31345,1,19,130,906
31346,1,19,130,2168
31347,1,19,133,2678
31348,1,19,138,1929
31349,1,19,140,1003
31350,1,19,143,1169
31351,1,19,143,1398
31352,1,19,146,429
31353,1,19,146,1783
31354,1,19,148,2106
31355,1,19,159,1623
31356,1,19,168,2031
31357,1,19,173,573
31358,1,19,173,1042
31359,1,19,181,2459
31360,1,19,187,1135
31361,1,19,187,1659
31362,1,19,199,1023
31363,1,19,204,2581
31364,1,19,206,2823
31365,1,19,207,2527
31366,1,19,212,941
31367,1,19,214,1188
31368,1,19,217,2871
31369,1,19,218,660
31370,1,19,220,2985
31371,1,19,221,2370
31372,1,19,234,2731
31373,1,19,236,594
31374,1,19,236,2006
31375,1,19,240,2495
31376,1,19,242,963
31377,1,19,244,1924
31378,1,19,252,681
31379,1,19,253,1019
31380,1,19,258,2084
31381,1,19,260,1532
31382,1,19,261,538
31383,1,19,262,412
31384,1,19,263,1267
31385,1,19,268,1228
31386,1,19,273,1289
31387,1,19,275,1797
31388,1,19,281,1701
31389,1,19,282,1545
31390,1,19,285,1660
31391,1,19,285,1990
31392,1,19,286,2163
31393,1,19,295,1889
31394,1,19,299,2982
31395,1,19,305,2547
31396,1,19,312,750
31397,1,19,313,2144
31398,1,19,316,399
31399,1,19,320,1581
31400,1,19,325,629
31401,1,19,326,908
31402,1,19,333,2266
31403,1,19,341,425
31404,1,19,345,1922
31405,1,19,347,778
31406,1,19,351,1367
31407,1,19,360,1207
31408,1,19,360,2614
31409,1,19,365,680
31410,1,19,370,691
31411,1,19,371,676
31412,1,19,375,1009
31413,1,19,376,2681
31414,1,19,384,2335
31415,1,19,385,590
31416,1,19,387,2960
31417,1,19,394,1877
31418,1,19,395,2639
31419,1,19,397,1344
31420,1,19,398,2459
31421,1,19,404,2645
31422,1,19,410,1670
31423,1,19,410,2922
31424,1,19,413,1451
31425,1,19,426,2526
31426,1,19,427,3000
31427,1,19,432,808
31428,1,19,440,2677
31429,1,19,442,1970
31430,1,19,444,681
31431,1,19,446,2351
31432,1,19,447,1509
31433,1,19,470,1758
31434,1,19,472,2691
31435,1,19,474,2682
31436,1,19,489,683
31437,1,19,507,907
31438,1,19,508,2968
31439,1,19,510,1658
31440,1,19,518,641
31441,1,19,523,2501
31442,1,19,528,2128
31443,1,19,530,1546
31444,1,19,537,1471
31445,1,19,537,1695
31446,1,19,545,838
31447,1,19,547,1040
31448,1,19,560,2996
31449,1,19,564,1263
31450,1,19,570,1529
31451,1,19,575,740
31452,1,19,577,1090
31453,1,19,582,1636
31454,1,19,584,1524
31455,1,19,586,1812
31456,1,19,593,2815
31457,1,19,595,1466
31458,1,19,600,803
31459,1,19,602,2489
31460,1,19,605,1578
31461,1,19,608,2119
31462,1,19,616,1738
31463,1,19,618,805
31464,1,19,620,1578
31465,1,19,638,1190
31466,1,19,648,942
31467,1,19,649,2843
31468,1,19,656,1070
31469,1,19,656,1766
31470,1,19,669,2399
31471,1,19,677,1937
31472,1,19,678,884
31473,1,19,679,2553
31474,1,19,690,2914
31475,1,19,693,1691
31476,1,19,694,2100
31477,1,19,696,877
31478,1,19,706,2859
31479,1,19,717,1058
31480,1,19,720,878
31481,1,19,722,1960
31482,1,19,730,1493
31483,1,19,740,2845
31484,1,19,745,2759
31485,1,19,746,1192
31486,1,19,747,998
31487,1,19,750,835
31488,1,19,759,888
31489,1,19,760,872
31490,1,19,760,2595
31491,1,19,768,2832
31492,1,19,780,1678
31493,1,19,787,2929
31494,1,19,795,2282
31495,1,19,797,2103
31496,1,19,800,2393
31497,1,19,801,2619
31498,1,19,801,2838
31499,1,19,806,2095
31500,1,19,821,1891
31501,1,19,823,1875
31502,1,19,836,2430
31503,1,19,844,1264
31504,1,19,846,2670
31505,1,19,847,1192
31506,1,19,859,1280
31507,1,19,872,1600
31508,1,19,876,1368
31509,1,19,877,1694
31510,1,19,878,1768
31511,1,19,881,1822
31512,1,19,902,2129
31513,1,19,905,2268
31514,1,19,917,2897
31515,1,19,918,921
31516,1,19,919,2382
31517,1,19,929,1204
31518,1,19,934,2440
31519,1,19,945,968
31520,1,19,947,2167
31521,1,19,949,1988
31522,1,19,953,2548
31523,1,19,957,1645
31524,1,19,958,1572
31525,1,19,960,2815
31526,1,19,966,1868
31527,1,19,967,1961
31528,1,19,968,1447
31529,1,19,968,1554
31530,1,19,969,1818
31531,1,19,969,2629
31532,1,19,973,1183
31533,1,19,975,1841
31534,1,19,977,1100
31535,1,19,977,1463
31536,1,19,978,2162
31537,1,19,980,2936
31538,1,19,988,1116
31539,1,19,988,1566
31540,1,19,992,1466
31541,1,19,998,2056
31542,1,19,1011,1350
31543,1,19,1011,2120
31544,1,19,1013,1763
31545,1,19,1016,2734
31546,1,19,1020,1654
31547,1,19,1025,1653
31548,1,19,1040,1381
31549,1,19,1051,2152
31550,1,19,1053,1834
31551,1,19,1070,1699
31552,1,19,1074,1937
31553,1,19,1091,2306
31554,1,19,1103,1435
31555,1,19,1128,2075
31556,1,19,1132,1276
31557,1,19,1144,1425
31558,1,19,1156,1465
31559,1,19,1169,2260
31560,1,19,1182,2078
31561,1,19,1184,1357
31562,1,19,1206,1942
31563,1,19,1212,2184
31564,1,19,1223,1945
31565,1,19,1227,1953
31566,1,19,1232,1540
31567,1,19,1246,2308
31568,1,19,1256,1467
31569,1,19,1268,1866
31570,1,19,1298,2490
31571,1,19,1309,2546
31572,1,19,1309,2958
31573,1,19,1309,2968
31574,1,19,1314,2195
31575,1,19,1320,2251
31576,1,19,1327,1747
31577,1,19,1352,2053
31578,1,19,1353,2777
31579,1,19,1358,2894
31580,1,19,1365,2445
31581,1,19,1367,1423
31582,1,19,1374,1983
31583,1,19,1391,2847
31584,1,19,1392,2759
31585,1,19,1395,2803
31586,1,19,1409,1697
31587,1,19,1450,1525
31588,1,19,1454,1709
31589,1,19,1490,2730
31590,1,19,1491,2842
31591,1,19,1497,2180
31592,1,19,1510,1851
31593,1,19,1511,1531
31594,1,19,1518,2022
31595,1,19,1521,2851
31596,1,19,1530,1638
31597,1,19,1535,2280
31598,1,19,1539,2747
31599,1,19,1540,2562
31600,1,19,1555,1754
31601,1,19,1610,2706
31602,1,19,1616,1837
31603,1,19,1704,2311
31604,1,19,1714,2991
31605,1,19,1720,2812
31606,1,19,1724,2800
31607,1,19,1730,2480
31608,1,19,1740,1793
31609,1,19,1745,2291
31610,1,19,1757,2389
31611,1,19,1768,2589
31612,1,19,1775,2262
31613,1,19,1786,2576
31614,1,19,1787,2049
31615,1,19,1789,2857
31616,1,19,1797,1878
31617,1,19,1839,2041
31618,1,19,1847,2866
31619,1,19,1860,2802
31620,1,19,1866,2071
31621,1,19,1867,2078
31622,1,19,1875,2465
31623,1,19,1881,1882
31624,1,19,1897,2173
31625,1,19,1899,1946
31626,1,19,1913,2877
31627,1,19,1949,2392
31628,1,19,1971,2039
31629,1,19,1983,2924
31630,1,19,1984,2287
31631,1,19,2047,2360
31632,1,19,2066,2668
31633,1,19,2070,2507
31634,1,19,2071,2540
31635,1,19,2083,2740
31636,1,19,2101,2984
31637,1,19,2112,2505
31638,1,19,2118,2428
31639,1,19,2119,2880
31640,1,19,2134,2498
31641,1,19,2155,2866
31642,1,19,2169,2551
31643,1,19,2172,2839
31644,1,19,2188,2215
31645,1,19,2228,2522
31646,1,19,2254,2371
31647,1,19,2275,2703
31648,1,19,2277,2973
31649,1,19,2297,2472
31650,1,19,2320,2701
31651,1,19,2350,2781
31652,1,19,2393,2489
31653,1,19,2412,2987
31654,1,19,2488,2748
31655,1,19,2495,2568
31656,1,19,2514,2928
31657,1,19,2543,2798
31658,1,19,2593,2942
31659,1,19,2640,2852
31660,1,19,2659,2821
31661,1,19,2792,2930
31662,1,19,2799,2895
31663,1,19,2,1555
31664,1,19,4,2039
31665,1,19,13,1347
31666,1,19,14,1125
31667,1,19,21,707
31668,1,19,35,1989
31669,1,19,35,2838
31670,1,19,37,2362
31671,1,19,38,76
31672,1,19,39,41
31673,1,19,41,487
31674,1,19,43,2526
31675,1,19,46,1191
31676,1,19,48,1244
31677,1,19,49,2793
31678,1,19,59,247
31679,1,19,61,631
31680,1,19,62,2585
31681,1,19,63,188
31682,1,19,63,1670
31683,1,19,74,1398
31684,1,19,76,431
31685,1,19,80,2253
31686,1,19,81,1056
31687,1,19,83,2572
31688,1,19,88,1177
31689,1,19,92,2430
31690,1,19,97,1244
31691,1,19,105,394
31692,1,19,108,2965
31693,1,19,113,2551
31694,1,19,118,919
31695,1,19,122,1039
31696,1,19,135,1662
31697,1,19,144,391
31698,1,19,153,336
31699,1,19,153,857
31700,1,19,154,787
31701,1,19,154,1755
31702,1,19,155,1742
31703,1,19,162,649
31704,1,19,172,244
31705,1,19,173,1538
31706,1,19,176,425
31707,1,19,177,1979
31708,1,19,178,2719
31709,1,19,183,2949
31710,1,19,190,2269
31711,1,19,194,438
31712,1,19,198,2961
31713,1,19,200,1211
31714,1,19,204,1875
31715,1,19,215,2130
31716,1,19,227,1871
31717,1,19,229,364
31718,1,19,231,2381
31719,1,19,234,2080
31720,1,19,237,2769
31721,1,19,239,1263
31722,1,19,241,2255
31723,1,19,245,689
31724,1,19,245,1977
31725,1,19,246,2875
31726,1,19,257,920
31727,1,19,258,1576
31728,1,19,275,1109
31729,1,19,282,2936
31730,1,19,285,844
31731,1,19,294,2218
31732,1,19,295,612
31733,1,19,295,2344
31734,1,19,297,1069
31735,1,19,303,2014
31736,1,19,304,1687
31737,1,19,307,1622
31738,1,19,307,1711
31739,1,19,312,412
31740,1,19,313,1308
31741,1,19,318,531
31742,1,19,321,1195
31743,1,19,332,1477
31744,1,19,333,418
31745,1,19,340,1357
31746,1,19,341,544
31747,1,19,342,365
31748,1,19,345,481
31749,1,19,348,2933
31750,1,19,355,948
31751,1,19,367,1448
31752,1,19,375,2212
31753,1,19,382,2264
31754,1,19,382,2451
31755,1,19,384,1972
31756,1,19,385,2503
31757,1,19,388,2784
31758,1,19,390,1476
31759,1,19,391,1527
31760,1,19,401,2940
31761,1,19,404,1088
31762,1,19,409,1017
31763,1,19,411,1600
31764,1,19,418,821
31765,1,19,420,1172
31766,1,19,424,536
31767,1,19,424,1676
31768,1,19,433,1089
31769,1,19,433,1652
31770,1,19,433,2334
31771,1,19,434,1249
31772,1,19,437,2463
31773,1,19,441,2069
31774,1,19,442,1231
31775,1,19,460,1232
31776,1,19,461,1293
31777,1,19,473,1101
31778,1,19,474,1061
31779,1,19,475,2652
31780,1,19,477,2186
31781,1,19,479,2059
31782,1,19,487,2650
31783,1,19,499,1379
31784,1,19,501,2727
31785,1,19,503,2683
31786,1,19,505,832
31787,1,19,508,967
31788,1,19,517,753
31789,1,19,527,1993
31790,1,19,529,1408
31791,1,19,540,740
31792,1,19,546,2593
31793,1,19,550,883
31794,1,19,566,1418
31795,1,19,575,2587
31796,1,19,579,1196
31797,1,19,579,2772
31798,1,19,580,2603
31799,1,19,588,852
31800,1,19,593,1722
31801,1,19,594,882
31802,1,19,594,2335
31803,1,19,594,2971
31804,1,19,596,2758
31805,1,19,606,1061
31806,1,19,613,815
31807,1,19,613,1975
31808,1,19,615,1408
31809,1,19,619,1743
31810,1,19,623,2949
31811,1,19,638,1263
31812,1,19,641,2052
31813,1,19,645,1402
31814,1,19,648,1750
31815,1,19,655,954
31816,1,19,665,1138
31817,1,19,680,1674
31818,1,19,688,1589
31819,1,19,690,2470
31820,1,19,696,978
31821,1,19,698,752
31822,1,19,702,1853
31823,1,19,712,2915
31824,1,19,713,2802
31825,1,19,718,2049
31826,1,19,719,1893
31827,1,19,724,1225
31828,1,19,726,1767
31829,1,19,727,816
31830,1,19,728,1001
31831,1,19,731,1010
31832,1,19,734,1502
31833,1,19,735,2092
31834,1,19,736,2800
31835,1,19,740,867
31836,1,19,750,1441
31837,1,19,753,1008
31838,1,19,756,783
31839,1,19,764,1132
31840,1,19,765,1121
31841,1,19,767,1208
31842,1,19,772,2854
31843,1,19,792,1988
31844,1,19,793,897
31845,1,19,794,1283
31846,1,19,796,1092
31847,1,19,803,897
31848,1,19,805,1667
31849,1,19,806,1868
31850,1,19,808,2291
31851,1,19,814,2813
31852,1,19,858,1691
31853,1,19,862,2124
31854,1,19,875,2091
31855,1,19,881,1097
31856,1,19,884,1883
31857,1,19,894,1305
31858,1,19,917,1265
31859,1,19,926,2880
31860,1,19,932,2091
31861,1,19,938,2719
31862,1,19,942,2963
31863,1,19,945,1638
31864,1,19,947,1937
31865,1,19,951,1685
31866,1,19,964,2025
31867,1,19,966,2552
31868,1,19,974,1551
31869,1,19,985,1093
31870,1,19,993,2357
31871,1,19,1011,2630
31872,1,19,1013,2798
31873,1,19,1022,1266
31874,1,19,1022,1749
31875,1,19,1025,2437
31876,1,19,1026,1922
31877,1,19,1035,1214
31878,1,19,1039,2334
31879,1,19,1043,1281
31880,1,19,1051,2642
31881,1,19,1066,2524
31882,1,19,1082,1637
31883,1,19,1083,1292
31884,1,19,1085,2186
31885,1,19,1085,2808
31886,1,19,1086,1464
31887,1,19,1086,1508
31888,1,19,1087,1913
31889,1,19,1094,1620
31890,1,19,1098,2718
31891,1,19,1102,2441
31892,1,19,1103,2963
31893,1,19,1105,2383
31894,1,19,1112,1218
31895,1,19,1126,2883
31896,1,19,1141,1328
31897,1,19,1141,2888
31898,1,19,1143,1506
31899,1,19,1143,2572
31900,1,19,1151,2125
31901,1,19,1152,2166
31902,1,19,1160,2558
31903,1,19,1164,1906
31904,1,19,1168,2401
31905,1,19,1174,1467
31906,1,19,1177,2635
31907,1,19,1180,1397
31908,1,19,1186,2850
31909,1,19,1189,1254
31910,1,19,1199,2117
31911,1,19,1209,1924
31912,1,19,1214,2134
31913,1,19,1215,2603
31914,1,19,1218,2326
31915,1,19,1243,2767
31916,1,19,1266,1645
31917,1,19,1283,2924
31918,1,19,1288,1742
31919,1,19,1290,2043
31920,1,19,1291,2628
31921,1,19,1303,1974
31922,1,19,1306,2405
31923,1,19,1311,1315
31924,1,19,1315,2969
31925,1,19,1317,2638
31926,1,19,1336,2368
31927,1,19,1338,2660
31928,1,19,1341,1954
31929,1,19,1345,1866
31930,1,19,1353,1926
31931,1,19,1357,1416
31932,1,19,1360,2074
31933,1,19,1376,2824
31934,1,19,1379,1913
31935,1,19,1390,2155
31936,1,19,1396,2959
31937,1,19,1408,1863
31938,1,19,1414,2831
31939,1,19,1436,2509
31940,1,19,1447,2707
31941,1,19,1452,2148
31942,1,19,1454,1834
31943,1,19,1470,2956
31944,1,19,1477,2382
31945,1,19,1487,2450
31946,1,19,1497,2212
31947,1,19,1498,2989
31948,1,19,1499,1973
31949,1,19,1509,2119
31950,1,19,1526,1580
31951,1,19,1532,2440
31952,1,19,1542,2311
31953,1,19,1548,1715
31954,1,19,1549,1672
31955,1,19,1551,2386
31956,1,19,1554,1662
31957,1,19,1573,2551
31958,1,19,1579,2454
31959,1,19,1600,2348
31960,1,19,1603,2569
31961,1,19,1612,1721
31962,1,19,1613,2079
31963,1,19,1629,2072
31964,1,19,1646,2220
31965,1,19,1651,2936
31966,1,19,1678,2040
31967,1,19,1681,2964
31968,1,19,1684,2051
31969,1,19,1688,1769
31970,1,19,1699,1753
31971,1,19,1718,1869
31972,1,19,1721,2158
31973,1,19,1724,2196
31974,1,19,1726,1804
31975,1,19,1728,2930
31976,1,19,1738,2735
31977,1,19,1742,2789
31978,1,19,1744,2302
31979,1,19,1744,2333
31980,1,19,1756,2032
31981,1,19,1761,2601
31982,1,19,1772,2610
31983,1,19,1781,2566
31984,1,19,1793,2667
31985,1,19,1820,2423
31986,1,19,1825,2337
31987,1,19,1844,2693
31988,1,19,1851,2767
31989,1,19,1853,2343
31990,1,19,1885,2458
31991,1,19,1893,2926
31992,1,19,1901,2578
31993,1,19,1906,2726
31994,1,19,1913,2708
31995,1,19,1914,2516
31996,1,19,1915,2958
31997,1,19,1916,2851
31998,1,19,1937,1974
31999,1,19,1957,2456
32000,1,19,1957,2918
32001,1,19,1961,1977
32002,1,19,1983,2996
32003,1,19,1988,2374
32004,1,19,1991,2768
32005,1,19,1997,2360
32006,1,19,2017,2310
32007,1,19,2030,2368
32008,1,19,2037,2701
32009,1,19,2039,2553
32010,1,19,2044,2687
32011,1,19,2049,2977
32012,1,19,2055,2472
32013,1,19,2083,2818
32014,1,19,2087,2280
32015,1,19,2091,2840
32016,1,19,2125,2369
32017,1,19,2138,2765
32018,1,19,2139,2587
32019,1,19,2142,2826
32020,1,19,2155,2572
32021,1,19,2172,2840
32022,1,19,2176,2629
32023,1,19,2180,2708
32024,1,19,2181,2190
32025,1,19,2191,2962
32026,1,19,2223,2382
32027,1,19,2256,2390
32028,1,19,2276,2493
32029,1,19,2277,2477
32030,1,19,2282,2569
32031,1,19,2308,2884
32032,1,19,2388,2773
32033,1,19,2393,2580
32034,1,19,2459,2798
32035,1,19,2469,2925
32036,1,19,2481,2770
32037,1,19,2485,2571
32038,1,19,2486,2503
32039,1,19,2541,2597
32040,1,19,2584,2818
32041,1,19,2605,2951
32042,1,19,2613,2867
32043,1,19,2634,2637
32044,1,19,2648,2891
32045,1,19,2655,2896
32046,1,19,2708,2861
32047,1,19,2773,2903
32048,1,19,2774,2846
32049,1,19,2804,2985
32050,1,19,2810,2921
32051,1,19,2826,2839
32052,1,19,7,646
32053,1,19,8,339
32054,1,19,8,1056
32055,1,19,14,735
32056,1,19,16,1413
32057,1,19,18,1444
32058,1,19,20,1300
32059,1,19,24,1516
32060,1,19,24,1541
32061,1,19,27,923
32062,1,19,28,961
32063,1,19,33,2587
32064,1,19,34,1794
32065,1,19,35,2178
32066,1,19,43,416
